SERIAL,DEPARTMENTID,HALLSTATUS,DISTRICT,THANA,SEX,PLACEOFBIRTH,STARTINGACADEMICYEAR2,ADMISSIONDATE,COURSENUMBER,LETTERGRADE,CLASSATTENDENCEMARKS,CLASSTESTMARKS,PARTAMARKS,PARTBMARKS,TOTALNUMBER,LEVELNAME,TERMNAME,GPA,CGPA,TERMCOUNT,CRHREARNED,TOTCRHRCOMPLETED
"14,454",ME,Attached,Nawabganj,Nawabgonj hq,M,Nawabganj,,03/27/2012 00:00:00,PHY 159,A-,30,31,86,66,213,1,2,3,3,2,19,40
"14,454",ME,Attached,Nawabganj,Nawabgonj hq,M,Nawabganj,,03/27/2012 00:00:00,SHOP 160,A-,,,,,53,1,1,3,3,1,21,21
"14,454",ME,Attached,Nawabganj,Nawabgonj hq,M,Nawabganj,,03/27/2012 00:00:00,SHOP 170,A+,,,,,64,1,2,3,3,2,19,40
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,CHEM 109,B-,30,39,47,49,165,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,A,,,,,113,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,CHEM 141,F,24,36,Abs,Abs,60,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,EEE 159,A,30,55,86,64,235,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,EEE 160,A+,,,,,62,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,HUM 101,F,30,47,Abs,Abs,77,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,MATH 161,B,40,62,44,93,239,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,MATH 163,F,36,51,Abs,Abs,87,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,ME 160,B-,,,,,87,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,ME 161,A-,30,50,79,58,217,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,ME 171,F,30,40,Abs,Abs,70,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,ME 172,F,,,,,14,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,PHY 102,B-,,,,,86,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,PHY 105,A-,30,52,69,61,212,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,PHY 159,F,24,27,Abs,Abs,51,1,2,3,3,2,2,23
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,SHOP 160,A,,,,,57,1,1,3,3,1,21,21
"14,455",ME,Attached,Dhaka,Uttara,M,Dhaka,,03/27/2012 00:00:00,SHOP 170,A-,,,,,54,1,2,3,3,2,2,23
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,CHEM 109,B,30,30,70,50,180,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,CHEM 114,B+,,,,,98,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,CHEM 141,A,30,45,73,76,224,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,EEE 159,A,30,42,93,66,231,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,EEE 160,A,,,,,57,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,HUM 103,A+,27,49,80,84,240,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,MATH 161,A,40,71,89,117,317,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,MATH 163,A-,40,67,83,92,282,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 160,B,,,,,93,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 161,A,30,43,73,80,226,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 171,C,30,47,16,52,145,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 172,A+,,,,,65,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,PHY 102,A-,,,,,105,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,PHY 105,A,30,51,81,70,232,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,PHY 159,A,30,46,80,74,230,1,2,4,4,2,19,40
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,SHOP 160,A,,,,,58,1,1,4,4,1,21,21
"14,456",ME,Attached,Dhaka,Khilgaon,M,Dhaka,,03/27/2012 00:00:00,SHOP 170,A+,,,,,61,1,2,4,4,2,19,40
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,CHEM 109,C,24,40,40,31,135,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,CHEM 114,A,,,,,113,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,CHEM 141,D,18,20,41,46,125,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,EEE 159,A,30,45,90,69,234,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,EEE 160,A,,,,,58,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,EEE 259,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,EEE 260,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,HUM 101,C+,18,26,63,53,160,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,HUM 303,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,MATH 161,B-,32,66,52,70,220,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,MATH 163,F,00,33,11,74,118,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,MATH 261,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 160,A-,,,,,105,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 161,B+,27,49,65,62,203,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 171,D,27,54,00,38,119,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 172,B,,,,,47,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 201,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 202,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,ME 241,,,,,,,1,2,,,3,,
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,PHY 102,A-,,,,,105,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,PHY 105,B,30,45,57,55,187,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,PHY 159,C+,24,30,71,34,159,1,2,2,3,2,15,36
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,SHOP 160,A+,,,,,60,1,1,3,3,1,21,21
"14,457",ME,Resident,Jhenaidah,Kaligonj,M,Jhenaidah,,03/27/2012 00:00:00,SHOP 170,A,,,,,58,1,2,2,3,2,15,36
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,CHEM 109,B+,30,54,55,56,195,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,CHEM 114,A+,,,,,120,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,CHEM 141,A,30,55,69,70,224,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,EEE 159,A+,30,52,66,94,242,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,EEE 160,A+,,,,,65,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,HUM 103,A,30,51,77,67,225,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,MATH 161,B+,40,76,75,80,271,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,MATH 163,B+,40,66,55,98,259,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 160,A,,,,,113,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 161,A,30,46,84,65,225,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 171,B+,30,56,38,70,194,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 172,A-,,,,,53,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,PHY 102,A-,,,,,108,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,PHY 105,B,30,47,31,75,183,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,PHY 159,A,30,47,76,71,224,1,2,4,4,2,19,40
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,SHOP 160,A+,,,,,60,1,1,4,4,1,21,21
"14,458",ME,Resident,Gazipur,Gazipur hq,M,Gazipur,,03/27/2012 00:00:00,SHOP 170,A,,,,,59,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,CHEM 109,A,30,46,78,71,225,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,CHEM 114,A+,,,,,121,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,CHEM 141,A,30,53,77,64,224,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,EEE 159,A+,30,57,76,93,256,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,EEE 160,A+,,,,,64,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,HUM 103,A+,30,54,74,82,240,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,MATH 161,A+,40,76,108,105,329,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,MATH 163,A-,40,76,70,93,279,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 160,B+,,,,,97,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 161,A+,30,44,91,76,241,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 171,B,30,58,23,73,184,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 172,B,,,,,47,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,PHY 102,A,,,,,114,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,PHY 105,A,30,58,61,82,231,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,PHY 159,A,30,51,84,66,231,1,2,4,4,2,19,40
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,SHOP 160,B+,,,,,52,1,1,4,4,1,21,21
"14,459",ME,Attached,Gazipur,Tangi,M,Gazipur,,03/27/2012 00:00:00,SHOP 170,A+,,,,,64,1,2,4,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,CHEM 109,A,30,47,74,74,225,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,CHEM 114,A+,,,,,124,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,CHEM 141,A-,30,48,73,65,216,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,EEE 159,A+,30,52,93,84,259,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,EEE 160,A+,,,,,61,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,HUM 103,A+,27,47,81,84,239,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,MATH 161,A-,40,68,73,106,287,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,MATH 163,B,40,71,56,88,255,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 160,A+,,,,,130,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 161,A+,30,44,87,83,244,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 171,B-,30,40,30,64,164,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 172,D,,,,,32,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,PHY 102,A-,,,,,107,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,PHY 105,A,30,53,79,72,234,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,PHY 159,A+,30,42,93,78,243,1,2,3,4,2,19,40
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,SHOP 160,A+,,,,,63,1,1,4,4,1,21,21
"14,460",ME,Resident,Kurigram,Fulbari,M,Kurigram,,03/27/2012 00:00:00,SHOP 170,A+,,,,,62,1,2,3,4,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,CHEM 109,C+,18,34,50,49,151,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,CHEM 114,A-,,,,,106,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,CHEM 141,C+,21,31,43,61,156,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,EEE 159,A,30,47,83,70,230,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,EEE 160,A,,,,,57,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,HUM 101,B+,18,44,75,58,195,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,MATH 161,B,36,61,62,79,238,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,MATH 163,B-,16,59,75,83,233,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 160,B+,,,,,97,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 161,A-,24,50,65,78,217,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 171,C,24,32,15,64,135,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 172,D,,,,,32,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 202,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,ME 241,,,,,,,2,1,,,3,,
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,PHY 102,A-,,,,,108,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,PHY 105,C+,24,50,39,45,158,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,PHY 159,B-,24,44,67,38,173,1,2,3,3,2,19,40
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,SHOP 160,A+,,,,,61,1,1,3,3,1,21,21
"14,461",ME,Attached,Noakhali,Hatia,M,Noakhali,,03/27/2012 00:00:00,SHOP 170,A-,,,,,55,1,2,3,3,2,19,40
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 109,A,30,41,80,73,224,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 114,A+,,,,,127,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,CHEM 141,A+,27,55,74,83,239,1,2,4,4,2,19,40
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 159,A+,30,55,91,73,249,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 160,A+,,,,,60,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 259,,,,,,,2,1,,,3,,
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,EEE 260,,,,,,,2,1,,,3,,
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,HUM 103,A+,30,50,75,84,239,1,2,4,4,2,19,40
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,HUM 303,,,,,,,2,1,,,3,,
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 161,A,40,78,85,112,315,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 163,A+,40,74,116,100,330,1,2,4,4,2,19,40
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,MATH 261,,,,,,,2,1,,,3,,
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,ME 160,A,,,,,116,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,ME 161,A+,30,56,88,79,253,1,1,4,4,1,21,21
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,ME 171,A,30,56,63,81,230,1,2,4,4,2,19,40
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,ME 172,A,,,,,58,1,2,4,4,2,19,40
"14,462",ME,Resident,Brahmanbaria,Kashba,M,Brahmanbaria,,03/27/2012 00:00:00,ME 201,,,,,,,2,1,,,3,,
